,name,_rxn_organic-inchikey,_rxn_M_acid,_rxn_M_inorganic,_rxn_M_organic,_solv_GBL,_solv_DMSO,_solv_DMF,_stoich_mmol_org,_stoich_mmol_inorg,_stoich_mmol_acid,_stoich_mmol_solv,_stoich_org/solv,_stoich_inorg/solv,_stoich_acid/solv,_stoich_org+inorg/solv,_stoich_org+inorg+acid/solv,_stoich_org/liq,_stoich_inorg/liq,_stoich_org+inorg/liq,_stoich_org/inorg,_stoich_acid/inorg,_rxn_temperature_c,_rxn_reactiontime_s,_feat_organic_0_avgpol_std,_feat_organic_0_refractivity_std,_feat_organic_0_maximalprojectionarea_std,_feat_organic_0_maximalprojectionradius_std,_feat_organic_0_maximalprojectionsize_std,_feat_organic_0_minimalprojectionarea_std,_feat_organic_0_minimalprojectionradius_std,_feat_organic_0_minimalprojectionsize_std,_feat_organic_0_molpol_std,_feat_organic_0_asavdwp_std,_feat_organic_0_asa_std,_feat_organic_0_asah_std,_feat_organic_0_asap_std,_feat_organic_0_asa-_std,_feat_organic_0_asa+_std,_feat_organic_0_protpsa_std,_feat_organic_0_hacceptorcount_std,_feat_organic_0_hdonorcount_std,_feat_organic_0_rotatablebondcount_std,_feat_organic_0_organoammoniummolecularweight_std,_feat_organic_0_atomcount_n_std,_feat_organic_0_bondcount_std,_feat_organic_0_chainatomcount_std,_feat_organic_0_ringatomcount_std,_raw_modelname,_feat_primaryAmine,_feat_secondaryAmine,_rxn_plateEdgeQ,_feat_maxproj_per_N,_feat_vdw_per_N,_raw_RelativeHumidity,_out_crystalscore
5853,2019-08-08T16_56_58.410591+00_00_LBL_B8,LCTUISCIGMWMAT-UHFFFAOYSA-N,1.6962850319999998,0.024044469,0.449757029,0,0,1,0.224878514,0.012022235,0.8481425159999999,5.637826933,0.039887445406263586,0.002132423563701472,0.1504378417569988,0.04201986896996506,0.19245771072696388,0.03467153457447622,0.001853575644247534,0.03652511021872376,18.70521695841081,70.54782376155515,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5854,2019-08-08T16_56_58.410591+00_00_LBL_D8,LCTUISCIGMWMAT-UHFFFAOYSA-N,1.4842494030000002,0.147701739,0.7824141290000001,0,0,1,0.391207065,0.07385087,0.7421247009999999,5.338147215,0.07328517728037218,0.013834551020339366,0.13902289897788064,0.08711972830071155,0.2261426272785922,0.06434038977279187,0.012145981466003895,0.07648637123879576,5.297257364740592,10.048963553171411,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5855,2019-08-08T16_56_58.410591+00_00_LBL_F8,LCTUISCIGMWMAT-UHFFFAOYSA-N,10.07169237,0.151136664,1.371746305,0,0,1,0.685873153,0.075568332,5.035846187,2.727888624,0.2514300426218574,0.02770213246066897,1.8460600417093864,0.2791321750825264,2.1251922167919126,0.08834319688872228,0.009733502475243162,0.09807669936396544,9.076198122250466,66.63963665361834,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5856,2019-08-08T16_56_58.410591+00_00_LBL_H8,LCTUISCIGMWMAT-UHFFFAOYSA-N,2.703454269,1.126655129,1.403244684,0,0,1,0.7016223420000001,0.563327564,1.351727134,4.023900052,0.17436375976865345,0.13999541656607725,0.3359246294718853,0.31435917633473065,0.6502838058066159,0.13051915948101242,0.10479290034604716,0.2353120598270596,1.2454962029871492,2.3995401971844577,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5857,2019-08-08T16_56_58.410591+00_00_LBL_A9,LCTUISCIGMWMAT-UHFFFAOYSA-N,4.081685857,0.5701974129999999,1.706110315,0,0,1,0.853055157,0.28509870600000004,2.040842929,3.691570845,0.2310818870387953,0.0772296450401726,0.5528386193005596,0.3083115320789679,0.8611501513795276,0.14881255796103318,0.04973449531732983,0.19854705327836306,2.992139701258412,7.158373174096413,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5858,2019-08-08T16_56_58.410591+00_00_LBL_C9,LCTUISCIGMWMAT-UHFFFAOYSA-N,10.54877254,0.659505441,1.30374611,0,0,1,0.651873055,0.329752721,5.27438627,2.425608436,0.26874620211784256,0.1359463943585988,2.1744590725029953,0.40469259647644135,2.5791516689794363,0.08465889651742835,0.042825058144916606,0.12748395466234494,1.976854210704148,15.994974215845813,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5859,2019-08-08T16_56_58.410591+00_00_LBL_E9,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.6361068870000001,1.528541257,1.997579612,0,0,1,0.998789806,0.764270628,0.318053443,3.812389875,0.2619852215403337,0.20047021764792616,0.08342626368978068,0.4624554391882598,0.5458817028780405,0.2418117691259405,0.1850335591507565,0.426845328276697,1.3068535796197052,0.41615290624514223,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5860,2019-08-08T16_56_58.410591+00_00_LBL_G9,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.6891157940000001,1.463277697,1.880565608,0,0,1,0.940282804,0.7316388490000001,0.3445578970000001,3.933578308,0.23904006234925576,0.18599829257549386,0.08759400983558607,0.4250383549247496,0.5126323647603357,0.21978795413317145,0.17101812890971296,0.3908060830428843,1.28517342304222,0.4709398598378693,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5861,2019-08-08T16_56_58.410591+00_00_LBL_B9,LCTUISCIGMWMAT-UHFFFAOYSA-N,11.76797741,0.250749465,0.59813541,0,0,1,0.299067705,0.125374732,5.883988702999999,2.94459465,0.10156498280671672,0.04257792562382058,1.9982338496064305,0.1441429084305373,2.1423767580369675,0.03387493701335167,0.014201002243173815,0.04807593925652548,2.38539058252982,46.931216594744136,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5862,2019-08-08T16_56_58.410591+00_00_LBL_D9,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.0,1.106045584,2.172534432,0,0,1,1.086267216,0.553022792,0.0,4.018167333,0.2703389694796466,0.1376306027522025,0.0,0.4079695722318491,0.4079695722318491,0.2703389694796466,0.1376306027522025,0.4079695722318491,1.9642358899377876,0.0,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5863,2019-08-08T16_56_58.410591+00_00_LBL_F9,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.0,1.696852541,2.140219762,0,0,1,1.070109881,0.8484262709999999,0.0,3.760995844,0.2845283338207273,0.22558553803070885,0.0,0.5101138718514362,0.5101138718514362,0.2845283338207273,0.22558553803070885,0.5101138718514362,1.2612880076647228,0.0,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5864,2019-08-08T16_56_58.410591+00_00_LBL_H9,LCTUISCIGMWMAT-UHFFFAOYSA-N,3.498587877,0.5701974129999999,1.37115574,0,0,1,0.68557787,0.28509870600000004,1.749293939,4.127216638,0.16611143299039974,0.06907771774688218,0.4238434985200309,0.2351891507372819,0.6590326492573128,0.11666410891580363,0.04851496517607647,0.16517907409188007,2.4047035485317143,6.1357484344387005,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5865,2019-08-08T16_56_58.410591+00_00_LBL_A10,LCTUISCIGMWMAT-UHFFFAOYSA-N,17.33391267,0.322882872,0.598656075,0,0,1,0.299328038,0.161441436,8.666956333,1.553330469,0.1927008089867064,0.10393244658616167,5.57959591082997,0.296633255572868,5.8762291664028385,0.02928763583634705,0.015796174718737604,0.045083810555084654,1.8540967264438848,53.68483177391954,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5866,2019-08-08T16_56_58.410591+00_00_LBL_C10,LCTUISCIGMWMAT-UHFFFAOYSA-N,2.385400826,0.8896453609999999,1.755628763,0,0,1,0.8778143820000001,0.44482268,1.192700413,3.907042191,0.22467491751741875,0.11385151689036367,0.3052693968208033,0.3385264344077824,0.6437958312285857,0.17212915438349444,0.08722453553853911,0.2593536899220336,1.9734029344007367,2.6812940675596852,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5867,2019-08-08T16_56_58.410591+00_00_LBL_E10,LCTUISCIGMWMAT-UHFFFAOYSA-N,2.915489898,0.64233082,1.862943115,0,0,1,0.931471557,0.32116541,1.457744949,3.803350939,0.2449081275799672,0.0844427493415695,0.3832791063407047,0.3293508769215367,0.7126299832622415,0.17704896029828834,0.06104534432313696,0.2380943046214253,2.9002860457482016,4.5389226349126455,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5868,2019-08-08T16_56_58.410591+00_00_LBL_G10,LCTUISCIGMWMAT-UHFFFAOYSA-N,3.975668043,0.17174620899999998,1.803826966,0,0,1,0.901913483,0.085873104,1.987834021,3.824291785,0.23583804105575065,0.02245464227829572,0.5197914104768028,0.2582926833340464,0.7780840938108491,0.15517790101324588,0.014774818520161954,0.16995271953340785,10.50286342275458,23.148505508779554,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5869,2019-08-08T16_56_58.410591+00_00_LBL_B10,LCTUISCIGMWMAT-UHFFFAOYSA-N,3.127525527,1.157569446,1.53553563,0,0,1,0.767767815,0.578784723,1.5637627630000002,3.789695348,0.20259354499437196,0.1527259238148132,0.4126354810618936,0.3553194688091852,0.7679549498710787,0.14341530261018232,0.10811417797605327,0.25152948058623564,1.3265170701473403,2.701803798301014,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5870,2019-08-08T16_56_58.410591+00_00_LBL_D10,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.212035629,0.158006512,1.661664518,0,0,1,0.830832259,0.079003256,0.106017814,4.872420194,0.1705173663025008,0.016214376604317963,0.02175875843601349,0.1867317429068188,0.20849050134283226,0.16688613128553792,0.015869085016836062,0.182755216302374,10.51643060129066,1.3419423371613952,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5871,2019-08-08T16_56_58.410591+00_00_LBL_F10,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.106017814,1.700287465,2.126633703,0,0,1,1.063316852,0.850143733,0.053008907,3.74541678,0.283898138567105,0.2269824115542089,0.014153006224316644,0.510880550121314,0.5250335563456306,0.27993619978907863,0.2238147598647492,0.5037509596538279,1.2507495035548302,0.062352876275334486,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5872,2019-08-08T16_56_58.410591+00_00_LBL_H10,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.6361068870000001,1.6728080719999998,2.083476101,0,0,1,1.0417380509999998,0.8364040359999999,0.318053443,3.667385919,0.2840546574613164,0.22806545437903236,0.08672483617069808,0.5121201118403487,0.5988449480110468,0.2613859994791711,0.2098649508947164,0.4712509503738875,1.245496202985802,0.3802629223563431,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5873,2019-08-08T16_56_58.410591+00_00_LBL_A11,LCTUISCIGMWMAT-UHFFFAOYSA-N,5.2478818160000005,0.474019536,1.65777811,0,0,1,0.828889055,0.237009768,2.623940908,3.496307014,0.237075591954866,0.06778860296048361,0.7504892726791871,0.3048641949153496,1.0553534675945366,0.13543390162683674,0.038725517498733784,0.1741594191255705,3.4972780320176513,11.071024330102718,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5874,2019-08-08T16_56_58.410591+00_00_LBL_C11,LCTUISCIGMWMAT-UHFFFAOYSA-N,24.75515968,0.034349242,0.078510338,0,0,1,0.039255169,0.017174621,12.37757984,0.34074160600000003,0.1152050947368018,0.050403651029337464,36.32541380931332,0.16560874576613924,36.491022555079454,0.0030865054926211217,0.001350384252585591,0.0044368897452067135,2.285649796871791,720.6901299306691,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5875,2019-08-08T16_56_58.410591+00_00_LBL_E11,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.7951336090000001,0.948039072,1.859620335,0,0,1,0.929810168,0.474019536,0.397566804,4.175088561,0.22270429822386706,0.11353520507992886,0.09522356189368507,0.33623950330379593,0.431463065197481,0.2033414053280615,0.1036639541278878,0.3070053594559493,1.9615439815965727,0.8387139638902984,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5876,2019-08-08T16_56_58.410591+00_00_LBL_G11,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.0,1.222833005,2.161680587,0,0,1,1.080840294,0.611416503,0.0,3.971245692,0.2721665638007069,0.15396088542990102,0.0,0.4261274492306079,0.4261274492306079,0.2721665638007069,0.15396088542990102,0.4261274492306079,1.7677643450850724,0.0,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5877,2019-08-08T16_56_58.410591+00_00_LBL_B11,LCTUISCIGMWMAT-UHFFFAOYSA-N,6.944166847999999,1.099175735,1.418145875,0,0,1,0.7090729379999999,0.5495878679999999,3.472083424,2.99101243,0.2370678673508555,0.1837464339792128,1.1608388481354457,0.4208143013300684,1.5816531494655135,0.10971103539508174,0.08503476977830382,0.1947458051733856,1.2901903031090929,6.317612935371419,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5878,2019-08-08T16_56_58.410591+00_00_LBL_D11,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.6361068870000001,1.112915432,2.020312606,0,0,1,1.010156303,0.556457716,0.318053443,3.993307027,0.2529623432834032,0.13934759141674186,0.0796466289342495,0.392309934700145,0.4719565636343945,0.2343010541635365,0.12906777799537605,0.3633688321589126,1.8153334457491823,0.5715680344703854,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5879,2019-08-08T16_56_58.410591+00_00_LBL_F11,LCTUISCIGMWMAT-UHFFFAOYSA-N,1.113187052,1.497626939,2.048397167,0,0,1,1.024198583,0.74881347,0.556593526,3.666561747,0.2793348792879337,0.20422769931876456,0.15180257811160766,0.4835625786066982,0.6353651567183058,0.24251975520484256,0.1773113754039325,0.419831130608775,1.3677619648054675,0.7433006326662366,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,0,43.98,193.91,-1,0
5880,2019-08-08T16_56_58.410591+00_00_LBL_H11,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.6361068870000001,1.377404593,2.0683710090000003,0,0,1,1.034185505,0.6887022970000001,0.318053443,3.823373752,0.2704902978577544,0.18012947246910954,0.08318659477997066,0.45061977032686407,0.5338063651068347,0.24971717630303536,0.16629588414145724,0.4160130604444926,1.5016437574042238,0.4618155687667177,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5881,2019-08-08T16_56_58.410591+00_00_LBL_A12,LCTUISCIGMWMAT-UHFFFAOYSA-N,13.67629807,0.17518113300000002,0.950621439,0,0,1,0.47531072,0.087590566,6.838149033,2.207253715,0.21534031940682452,0.03968305292896517,3.0980348958207555,0.2550233723357897,3.3530582681565453,0.052547214672679386,0.009683434606531684,0.06223064927921108,5.4265058636565975,78.069469639002,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5882,2019-08-08T16_56_58.410591+00_00_LBL_C12,LCTUISCIGMWMAT-UHFFFAOYSA-N,13.83532479,0.487759232,0.86653381,0,0,1,0.433266905,0.243879616,6.917662394,2.091169367,0.20718881590235155,0.11662355993186276,3.308035448091948,0.32381237583421435,3.6318478239261625,0.04809357267339028,0.027071169988519002,0.07516474266190927,1.7765605510876317,28.365070059811806,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5883,2019-08-08T16_56_58.410591+00_00_LBL_E12,LCTUISCIGMWMAT-UHFFFAOYSA-N,2.544427547,0.480889384,0.835647135,0,0,1,0.417823567,0.240444692,1.272213774,4.872204777,0.08575656938156645,0.04935028452314987,0.26111664682192404,0.13510685390471633,0.3962235007266403,0.06800050542325106,0.039132212430559074,0.10713271785381014,1.7377117520232055,5.291086958160009,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5884,2019-08-08T16_56_58.410591+00_00_LBL_G12,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.530089072,0.948039072,2.087389446,0,0,1,1.043694723,0.474019536,0.265044536,4.040013854,0.2583393920708075,0.117331165963868,0.06560485819561747,0.3756705580346755,0.441275416230293,0.24243451039464306,0.11010757417392428,0.3525420845685673,2.201796853790431,0.5591426425935323,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5885,2019-08-08T16_56_58.410591+00_00_LBL_B12,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.477080165,1.645328679,2.053716682,0,0,1,1.0268583409999998,0.822664339,0.238540083,3.745490922,0.27415854487018304,0.21964125828416572,0.0636872676953721,0.4937998031543487,0.5574870708497208,0.2577435616618651,0.20649044597483,0.464234007636695,1.2482105912700805,0.2899604026715931,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5886,2019-08-08T16_56_58.410591+00_00_LBL_D12,LCTUISCIGMWMAT-UHFFFAOYSA-N,1.961329568,0.745378545,1.857306835,0,0,1,0.928653418,0.372689273,0.980664784,3.990944147,0.2326901564628687,0.09338373559553599,0.2457225027158467,0.32607389205840465,0.5717963947742514,0.18679132467750406,0.07496351345660578,0.2617548381341098,2.4917632067183217,2.631320123882396,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5887,2019-08-08T16_56_58.410591+00_00_LBL_F12,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.8481425159999999,0.903385057,1.750411198,0,0,1,0.8752055990000001,0.451692529,0.424071258,4.279476727,0.20451229316850075,0.10554854198649788,0.09909418488584293,0.31006083515499866,0.4091550200408416,0.18607349213638355,0.09603229954079018,0.2821057916771737,1.9376136261044956,0.9388493959349944,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5888,2019-08-08T16_56_58.410591+00_00_LBL_H12,LCTUISCIGMWMAT-UHFFFAOYSA-N,0.0,1.641893754,2.143225778,0,0,1,1.071612889,0.820946877,0.0,3.784918773,0.2831270506105522,0.216899470302054,0.0,0.5000265209126061,0.5000265209126061,0.2831270506105522,0.216899470302054,0.5000265209126061,1.3053376765571154,0.0,105,12600,12.74,46.04,43.98,4.92,5.21,24.13,3.37,9.78,13.28,193.91,279.65,201.33,78.32,93.91,185.74,27.64,0,1,1,126.154,1,18,3,6,escalate_MathematicaUniformRandom_1.1,1,0,1,43.98,193.91,-1,0
5889,2019-08-12T20_25_42.894023+00_00_LBL_A1,WGYRINYTHSORGH-UHFFFAOYSA-N,0.371062351,0.692006461,2.340056167,0,1,0,1.170028083,0.346003231,0.185531175,4.247061294,0.2754912166332394,0.08146885741649483,0.04368460028163653,0.35696007404973423,0.4006446743313708,0.26396021993512075,0.07805888617548883,0.3420191061106096,3.3815524774680497,0.5362122615554419,105,12600,12.76,42.23,39.89,4.16,5.38,27.29,3.63,8.2,12.53,203.39,239.74,200.22,39.52,49.5,190.24,27.64,0,1,0,100.184,1,21,1,6,escalate_MathematicaUniformRandom_1.1,1,0,1,39.89,203.39,-1,0
5890,2019-08-12T20_25_42.894023+00_00_LBL_C1,WGYRINYTHSORGH-UHFFFAOYSA-N,12.56311101,0.119311459,0.306194205,0,1,0,0.153097103,0.05965572900000001,6.281555507,3.3351507860000003,0.04590410234003735,0.01788696608573667,1.8834397333302455,0.06379106842577402,1.94723080175602,0.01591991044911493,0.00620334313874423,0.02212325358785916,2.5663436784084896,105.29676884847052,105,12600,12.76,42.23,39.89,4.16,5.38,27.29,3.63,8.2,12.53,203.39,239.74,200.22,39.52,49.5,190.24,27.64,0,1,0,100.184,1,21,1,6,escalate_MathematicaUniformRandom_1.1,1,0,1,39.89,203.39,-1,0
5891,2019-08-12T20_25_42.894023+00_00_LBL_E1,WGYRINYTHSORGH-UHFFFAOYSA-N,2.750961254,0.764715272,1.698666236,0,1,0,0.851031784,0.383122351,1.3782315880000002,4.223546415,0.201496964962323,0.090711054965404,0.3263209285696935,0.292208019927727,0.6185289484974205,0.15192172619911656,0.06839299072452014,0.2203147169236367,2.2213054962173167,3.5973667012708432,105,12600,12.76,42.23,39.89,4.16,5.38,27.29,3.63,8.2,12.53,203.39,239.74,200.22,39.52,49.5,190.24,27.64,0,1,0,100.184,1,21,1,6,escalate_MathematicaUniformRandom_1.1,1,0,1,39.89,203.39,-1,0
5892,2019-08-12T20_25_42.894023+00_00_LBL_G1,WGYRINYTHSORGH-UHFFFAOYSA-N,13.83532479,0.506410858,0.8446172809999999,0,1,0,0.42230864,0.253205429,6.917662394,2.257352647,0.1870813763021228,0.11216919489141744,3.0645023068032837,0.29925057119354026,3.363752877996825,0.046028114189769424,0.027597276720366302,0.07362539091013573,1.6678498627294442,27.320355733762728,105,12600,12.76,42.23,39.89,4.16,5.38,27.29,3.63,8.2,12.53,203.39,239.74,200.22,39.52,49.5,190.24,27.64,0,1,0,100.184,1,21,1,6,escalate_MathematicaUniformRandom_1.1,1,0,1,39.89,203.39,-1,0
5893,2019-08-12T20_25_42.894023+00_00_LBL_B1,WGYRINYTHSORGH-UHFFFAOYSA-N,3.763632414,0.060981412,0.45184404,0,1,0,0.22592202,0.030490706,1.881816207,5.558027342999999,0.04064787847518152,0.005485886289926445,0.338576277313575,0.04613376476510797,0.3847100420786829,0.0303665014568754,0.004098299352007207,0.0344648008088826,7.409537188151694,61.7176987308854,105,12600,12.76,42.23,39.89,4.16,5.38,27.29,3.63,8.2,12.53,203.39,239.74,200.22,39.52,49.5,190.24,27.64,0,1,0,100.184,1,21,1,6,escalate_MathematicaUniformRandom_1.1,1,0,1,39.89,203.39,-1,0
